provider_id,name,AVE_ave_provider_charge,AVE_ave_medicare_payment,AVE_level,SUM_level0,SUM_level1,SUM_level2,SUM_level4,SUM_level5,SUM_level7,MAX_university_flag
10039.0,b'HUNTSVILLE HOSPITAL',32617.457102741293,7671.717246576701,5.735537190082645,2444.0,3031.0,21207.0,1695.0,0.0,5744.0,-1.0
10040.0,b'GADSDEN REGIONAL MEDICAL CENTER',71316.67336547097,7145.929363168816,5.806451612903226,441.0,159.0,2008.0,0.0,0.0,1580.0,-1.0
10043.0,b'CHILTON MEDICAL CENTER',11487.616438666666,7726.31742911111,6.555555555555555,0.0,0.0,0.0,0.0,0.0,70.0,-1.0
10044.0,b'MARION REGIONAL MEDICAL CENTER',10439.254372725001,3448.16280719375,4.9375,157.0,0.0,145.0,0.0,0.0,114.0,-1.0
10045.0,b'FAYETTE MEDICAL CENTER',14627.907068760003,4864.790072992002,5.32,259.0,152.0,264.0,0.0,0.0,209.0,-1.0
10046.0,b'RIVERVIEW REGIONAL MEDICAL CENTER',51984.66696830929,6507.620502273506,5.711340206185567,79.0,151.0,1314.0,101.0,11.0,1484.0,-1.0
10047.0,b'GEORGIANA HOSPITAL',4852.92975694,4217.72932858,5.8,0.0,0.0,61.0,0.0,0.0,66.0,-1.0
10049.0,b'MEDICAL CENTER ENTERPRISE',21765.11879052273,3884.871992327273,5.295454545454546,401.0,226.0,465.0,0.0,0.0,269.0,-1.0
10050.0,b'ST VINCENTS BLOUNT',12201.005805654546,4443.584713659091,5.090909090909091,98.0,41.0,272.0,0.0,0.0,162.0,-1.0
10051.0,b'GREENE COUNTY HOSPITAL',3981.0722932090907,4633.481708363636,5.545454545454546,0.0,0.0,27.0,0.0,0.0,26.0,-1.0
10052.0,b'LAKE MARTIN COMMUNITY HOSPITAL',4045.744382531579,3982.1968207368427,4.947368421052632,86.0,0.0,290.0,0.0,0.0,63.0,-1.0
10054.0,b'PARKWAY MEDICAL CENTER',26403.91327993509,4834.250142575439,5.2631578947368425,292.0,117.0,654.0,19.0,44.0,496.0,-1.0
10055.0,b'FLOWERS HOSPITAL',37344.700464961454,6478.118808733333,5.697916666666667,667.0,664.0,2871.0,0.0,0.0,1711.0,-1.0
10056.0,"b""ST VINCENT'S BIRMINGHAM""",22815.580651767035,7246.158636964014,5.857142857142857,1632.0,1517.0,1291.0,11.0,0.0,1956.0,-1.0
10058.0,b'BIBB MEDICAL CENTER',4145.689071525,2604.269642925,4.25,0.0,0.0,25.0,0.0,0.0,0.0,-1.0
10059.0,b'LAWRENCE MEDICAL CENTER',11186.986272516666,5012.895316379,5.2,89.0,72.0,161.0,0.0,0.0,348.0,-1.0
10061.0,b'HIGHLANDS MEDICAL CENTER',10134.897173192307,4316.487691745641,5.333333333333333,209.0,55.0,649.0,0.0,0.0,560.0,-1.0
10062.0,b'WIREGRASS MEDICAL CENTER',5970.37838306,3998.477650566667,5.166666666666667,0.0,106.0,168.0,0.0,0.0,254.0,-1.0
10065.0,b'RUSSELL HOSPITAL',8942.840743688888,5043.408253610371,5.407407407407407,311.0,242.0,947.0,0.0,0.0,512.0,-1.0
10066.0,b'FLORALA MEMORIAL HOSPITAL',7253.554343625,4478.828801625,6.25,0.0,0.0,0.0,0.0,0.0,23.0,-1.0
10069.0,b'MEDICAL CENTER BARBOUR',9741.366774044443,4350.331302573704,5.333333333333333,0.0,148.0,324.0,0.0,0.0,111.0,-1.0
10073.0,b'CLAY COUNTY HOSPITAL',7421.753499005,3937.2806064275,5.2,0.0,53.0,148.0,0.0,0.0,139.0,-1.0
10078.0,b'NORTHEAST ALABAMA REGIONAL MED CENTER',26403.980664807616,6626.676598930857,5.809523809523809,714.0,196.0,2149.0,31.0,0.0,2037.0,-1.0
10079.0,b'ATHENS-LIMESTONE HOSPITAL',12005.291211306874,5377.930358603541,5.645833333333333,291.0,86.0,1285.0,0.0,0.0,616.0,-1.0
10083.0,b'SOUTH BALDWIN REGIONAL MEDICAL CENTER',37835.36392405089,5514.979635571755,5.754385964912281,861.0,226.0,499.0,0.0,0.0,564.0,-1.0
10085.0,b'DECATUR GENERAL HOSPITAL',10775.509791164,6893.8869756404,5.973333333333334,379.0,341.0,1623.0,0.0,0.0,1396.0,-1.0
10086.0,b'NORTHWEST MEDICAL CENTER',13853.787121308887,3815.629102064222,4.933333333333334,374.0,78.0,949.0,24.0,0.0,341.0,-1.0
10087.0,b'UNIV OF SOUTH ALABAMA MEDICAL CENTER',9933.421305285714,7187.552247791905,4.666666666666667,97.0,0.0,671.0,0.0,0.0,111.0,1.0
10089.0,b'WALKER BAPTIST MEDICAL CENTER',24971.32241885231,6177.882340511385,5.923076923076923,204.0,89.0,209.0,0.0,0.0,849.0,-1.0
10090.0,b'PROVIDENCE HOSPITAL',20943.060201049095,6404.865204051544,5.6,957.0,516.0,2360.0,465.0,120.0,1629.0,-1.0
10091.0,b'GROVE HILL MEMORIAL HOSPITAL',4982.90371723125,2597.971771374999,4.5,49.0,24.0,217.0,0.0,0.0,29.0,-1.0
10092.0,b'D C H REGIONAL MEDICAL CENTER',27588.58166491075,7612.55825637475,5.775,1150.0,7520.0,6867.0,1127.0,17.0,3980.0,-1.0
10095.0,b'HALE COUNTY HOSPITAL',3765.1654717600004,3123.323,4.6,0.0,0.0,20.0,0.0,0.0,0.0,-1.0
10097.0,b'ELMORE COMMUNITY HOSPITAL',4032.3366489076925,3413.808686307692,4.6923076923076925,80.0,14.0,60.0,0.0,0.0,26.0,-1.0
10099.0,b'D W MCMILLAN MEMORIAL HOSPITAL',6240.598506441612,3178.022000904194,4.903225806451613,295.0,461.0,316.0,0.0,0.0,99.0,-1.0
10100.0,b'THOMAS HOSPITAL',22138.874853929112,6159.777995615443,5.784810126582278,1026.0,207.0,586.0,0.0,0.0,879.0,-1.0
10101.0,b'CITIZENS BAPTIST MEDICAL CENTER',15901.006372520513,5089.975339046154,5.435897435897436,253.0,60.0,728.0,0.0,0.0,300.0,-1.0
10102.0,b'J PAUL JONES HOSPITAL',4616.583333,4852.25,6.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
10103.0,b'BAPTIST MEDICAL CENTER-PRINCETON',41320.12802765551,7373.498223927943,5.663551401869159,431.0,638.0,1041.0,69.0,11.0,1735.0,-1.0
10104.0,b'TRINITY MEDICAL CENTER',53688.02678768218,7367.637332360595,5.693069306930693,744.0,536.0,1037.0,47.0,0.0,1185.0,-1.0
10108.0,b'PRATTVILLE BAPTIST HOSPITAL',15538.686267056248,3802.8098221334376,5.3125,475.0,0.0,341.0,0.0,0.0,261.0,-1.0
10109.0,b'PICKENS COUNTY MEDICAL CENTER',8517.668655506784,5342.2335934235725,4.75,169.0,299.0,356.0,0.0,0.0,199.0,-1.0
10110.0,b'BULLOCK COUNTY HOSPITAL',7297.67355692,2569.9477151999995,4.6,0.0,0.0,17.0,0.0,0.0,0.0,-1.0
10112.0,b'BRYAN W WHITFIELD MEM HOSP INC',6376.233727496876,3479.364040940625,5.25,274.0,64.0,106.0,0.0,0.0,107.0,-1.0
10113.0,b'MOBILE INFIRMARY',22535.002578540658,6737.033601930854,5.711864406779661,766.0,580.0,4086.0,87.0,0.0,2980.0,-1.0
10114.0,"b'MEDICAL WEST, AN AFFILIATE OF UAB HEALTH SYSTEM'",21481.37629377887,5894.7828361694355,5.619718309859155,264.0,139.0,1094.0,20.0,0.0,874.0,-1.0
10118.0,b'VAUGHAN REG MED CENTER PARKWAY CAMPUS',26709.91396603677,7553.247081675589,6.014705882352941,485.0,169.0,801.0,0.0,0.0,1067.0,-1.0
10120.0,b'MONROE COUNTY HOSPITAL',8994.586491203574,3791.1640907128594,5.25,249.0,97.0,436.0,0.0,0.0,161.0,-1.0
10125.0,b'LAKELAND COMMUNITY HOSPITAL',11364.801018977274,4649.410597236363,5.7727272727272725,0.0,27.0,53.0,0.0,0.0,400.0,-1.0
10126.0,b'TROY REGIONAL MEDICAL CENTER',15863.067450984827,5304.865600631035,5.275862068965517,156.0,77.0,501.0,0.0,0.0,257.0,-1.0
10128.0,b'JACKSON MEDICAL CENTER',3614.398212681818,2823.848376070909,4.454545454545454,104.0,423.0,0.0,0.0,0.0,26.0,-1.0
10129.0,b'NORTH BALDWIN INFIRMARY',8374.979589027778,4048.5488750944446,4.833333333333333,184.0,57.0,130.0,115.0,0.0,101.0,-1.0
10130.0,"b""ST VINCENT'S ST CLAIR""",11974.200263594445,4122.980871777778,4.888888888888889,189.0,15.0,144.0,0.0,0.0,98.0,-1.0
10131.0,b'CRESTWOOD MEDICAL CENTER',39548.10070450109,6206.037611670109,5.6521739130434785,568.0,211.0,798.0,21.0,0.0,1118.0,-1.0
10138.0,b'HILL HOSPITAL OF SUMTER COUNTY',3903.279100675,3517.815,5.25,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
10139.0,b'BROOKWOOD MEDICAL CENTER',74520.17466057788,6690.50719258115,5.778761061946903,344.0,673.0,2990.0,192.0,118.0,1361.0,-1.0
10144.0,b'SPRINGHILL MEDICAL CENTER',17173.604304843662,5258.352451679014,5.436619718309859,220.0,519.0,2613.0,0.0,0.0,771.0,-1.0
10145.0,b'NORTHPORT MEDICAL CENTER',21244.639983764286,6629.342733285358,5.321428571428571,104.0,72.0,195.0,0.0,0.0,171.0,-1.0
10146.0,b'JACKSONVILLE MEDICAL CENTER',14530.942399937501,3045.331661625,4.375,115.0,62.0,269.0,0.0,0.0,78.0,-1.0
10148.0,b'EVERGREEN MEDICAL CENTER',7134.185018015383,4445.189440038462,5.730769230769231,88.0,30.0,45.0,0.0,0.0,278.0,-1.0
10149.0,b'BAPTIST MEDICAL CENTER EAST',23781.204235327117,6795.744250757628,6.0,498.0,0.0,1043.0,0.0,0.0,899.0,-1.0
10150.0,b'L V STABLER MEMORIAL HOSPITAL',22015.056087333334,3877.901580834074,4.851851851851852,71.0,65.0,244.0,0.0,0.0,114.0,-1.0
10152.0,b'INFIRMARY WEST',16960.450982454997,4625.2054579549995,5.3,38.0,0.0,179.0,0.0,0.0,103.0,-1.0
10157.0,b'SHOALS HOSPITAL',19959.216069292,4524.4930907279995,5.56,216.0,72.0,36.0,0.0,0.0,170.0,-1.0
10158.0,b'RUSSELLVILLE HOSPITAL',16935.472898699998,5166.26734907,5.5,105.0,65.0,93.0,0.0,0.0,360.0,-1.0
10164.0,b'COOSA VALLEY MEDICAL CENTER',23483.680715059996,5627.591306190666,5.666666666666667,566.0,79.0,2092.0,0.0,0.0,440.0,-1.0
10168.0,b'JACK HUGHSTON MEMORIAL HOSPITAL',27602.195872636363,9191.006441227273,5.818181818181818,0.0,0.0,0.0,0.0,0.0,56.0,-1.0
10169.0,b'ATMORE COMMUNITY HOSPITAL',14695.01819167407,3558.0620947618513,4.851851851851852,160.0,37.0,885.0,0.0,0.0,220.0,-1.0
20001.0,b'PROVIDENCE ALASKA MEDICAL CENTER',44049.40832339359,12360.60838336967,5.739130434782608,304.0,1621.0,6263.0,243.0,0.0,1158.0,-1.0
20006.0,b'MAT-SU REGIONAL MEDICAL CENTER',28374.749095567047,8512.064424093636,5.2272727272727275,211.0,1611.0,1845.0,0.0,0.0,358.0,-1.0
20008.0,b'BARTLETT REGIONAL HOSPITAL',11365.18826319238,5870.923702894762,4.095238095238095,93.0,213.0,395.0,0.0,0.0,70.0,-1.0
20012.0,b'FAIRBANKS MEMORIAL HOSPITAL',21432.197470143754,12162.810303047918,4.791666666666667,484.0,1146.0,3404.0,137.0,0.0,316.0,-1.0
20017.0,b'ALASKA REGIONAL HOSPITAL',38624.19320810525,9216.520355069473,4.973684210526316,139.0,288.0,472.0,0.0,0.0,199.0,-1.0
20018.0,b'YUKON KUSKOKWIM DELTA REG HOSPITAL',7646.026431333333,9939.557076833333,6.333333333333333,0.0,0.0,0.0,0.0,0.0,54.0,-1.0
20024.0,b'CENTRAL PENINSULA GENERAL HOSPITAL',15598.9068047375,6615.626760959064,4.46875,335.0,1571.0,732.0,0.0,0.0,162.0,-1.0
20026.0,b'ALASKA NATIVE MEDICAL CENTER',25327.591101333335,16441.89830939394,6.393939393939394,0.0,0.0,0.0,0.0,0.0,325.0,-1.0
20027.0,b'MT EDGECUMBE HOSPITAL',10425.55556,7487.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
30001.0,b'MARYVALE HOSPITAL',24189.132804,8160.492472519999,5.6,11.0,0.0,68.0,0.0,0.0,153.0,-1.0
30002.0,b'BANNER GOOD SAMARITAN MEDICAL CENTER',36634.78998351072,9529.791962540536,5.696428571428571,122.0,646.0,5135.0,1304.0,133.0,1887.0,-1.0
30006.0,b'TUCSON MEDICAL CENTER',27666.21697828126,8569.483428410535,5.866071428571429,112.0,181.0,1118.0,37.0,0.0,1821.0,-1.0
30007.0,b'VERDE VALLEY MEDICAL CENTER',46675.83546536078,11154.35336096706,5.568627450980392,453.0,208.0,1779.0,0.0,0.0,526.0,-1.0
30010.0,b'CARONDELET ST  MARYS HOSPITAL',28964.437145745454,7524.028312019887,5.75,117.0,653.0,1804.0,78.0,0.0,1052.0,-1.0
30011.0,b'CARONDELET ST JOSEPHS HOSPITAL',35380.864191020795,8011.565561027228,5.920792079207921,0.0,214.0,1084.0,0.0,0.0,1394.0,-1.0
30012.0,b'YAVAPAI REGIONAL MEDICAL CENTER',25171.269170434,7637.420955934106,5.652631578947369,359.0,362.0,1854.0,94.0,0.0,1004.0,-1.0
30013.0,b'YUMA REGIONAL MEDICAL CENTER',30998.772466900977,8834.42911454667,5.872549019607843,638.0,3107.0,1555.0,54.0,0.0,2379.0,-1.0
30014.0,b'JOHN C LINCOLN NORTH MOUNTAIN HOSPITAL',40298.00078516455,9211.00228575696,6.037974683544304,495.0,54.0,107.0,0.0,0.0,1212.0,-1.0
30016.0,b'CASA GRANDE REGIONAL MEDICAL CENTER',22370.06068182113,6544.3409352580275,5.492957746478873,464.0,3367.0,1464.0,108.0,27.0,748.0,-1.0
30022.0,b'MARICOPA MEDICAL CENTER',13349.42468735,4565.0691540068165,3.1818181818181817,54.0,1215.0,18058.0,75.0,0.0,45.0,-1.0
30023.0,b'FLAGSTAFF MEDICAL CENTER',46791.472547627855,15290.549378018988,5.8354430379746836,423.0,16.0,1109.0,42.0,0.0,933.0,-1.0
30024.0,"b""ST JOSEPH'S HOSPITAL AND MEDICAL CENTER""",45152.56354849762,11582.4651699425,5.869047619047619,516.0,91.0,1686.0,0.0,0.0,1104.0,-1.0
30030.0,b'PHOENIX BAPTIST HOSPITAL',30992.28347085,9325.23216545697,5.666666666666667,43.0,64.0,1448.0,35.0,0.0,750.0,-1.0
30033.0,b'PAYSON REGIONAL MEDICAL CENTER',40037.57237252647,7009.110090819118,5.294117647058823,416.0,262.0,788.0,0.0,0.0,336.0,-1.0
30036.0,b'CHANDLER REGIONAL MEDICAL CENTER',47875.82792714787,8697.340976803405,5.882978723404255,208.0,214.0,1866.0,110.0,26.0,1703.0,-1.0
30037.0,b'ST LUKES MEDICAL CENTER',27067.676032675758,5545.820621570909,4.696969696969697,54.0,138.0,730.0,60.0,28.0,119.0,-1.0
30038.0,b'SCOTTSDALE HEALTHCARE-OSBORN MEDICAL CENTER',36761.133357339386,8401.326049310506,5.656565656565657,239.0,668.0,2509.0,39.0,11.0,1355.0,-1.0
30043.0,b'SIERRA VISTA REGIONAL HEALTH CENTER INC',21231.107057017307,7746.631806457501,5.634615384615385,245.0,217.0,449.0,0.0,0.0,624.0,-1.0
30055.0,b'KINGMAN REGIONAL MEDICAL CENTER',29973.778661422213,8409.602384910122,5.617283950617284,330.0,221.0,2722.0,477.0,104.0,1084.0,-1.0
30061.0,b'BANNER BOSWELL MEDICAL CENTER',37674.28081722906,7305.855846661708,5.811965811965812,324.0,453.0,2291.0,238.0,34.0,2655.0,-1.0
30062.0,b'SUMMIT HEALTHCARE REGIONAL MEDICAL CENTER',19814.32237779,8067.689885958001,5.125,294.0,766.0,806.0,0.0,0.0,224.0,-1.0
30064.0,"b'UNIVERSITY OF ARIZONA MEDICAL CTR-UNIVERSIT, THE'",39811.90094816212,12961.992257343078,5.615384615384615,458.0,8527.0,20284.0,72.0,0.0,1400.0,1.0
30065.0,b'BANNER DESERT MEDICAL CENTER',33244.94078557453,8930.629764445002,5.89622641509434,57.0,78.0,620.0,30.0,88.0,1910.0,-1.0
30067.0,b'LA PAZ REGIONAL HOSPITAL',10629.517169354545,5458.186549760454,4.181818181818182,201.0,138.0,695.0,0.0,0.0,88.0,-1.0
30068.0,b'MT GRAHAM REGIONAL MEDICAL CENTER',15088.255976289474,7027.95448424737,4.631578947368421,235.0,46.0,283.0,0.0,0.0,50.0,-1.0
30069.0,b'HAVASU REGIONAL MEDICAL CENTER',33285.60941892791,7348.360029509186,5.627906976744186,693.0,501.0,1436.0,177.0,0.0,843.0,-1.0
30071.0,b'FORT DEFIANCE INDIAN HOSPITAL',7683.091542,6953.1963991428565,6.142857142857143,0.0,0.0,0.0,0.0,0.0,42.0,-1.0
30073.0,b'TUBA CITY REGIONAL HEALTH CARE CORPORATION',12846.541409428572,8712.559641428572,6.357142857142857,0.0,0.0,0.0,0.0,0.0,75.0,-1.0
30078.0,b'PHOENIX INDIAN MEDICAL CENTER',10814.644046666666,10327.311111,6.333333333333333,0.0,0.0,0.0,0.0,0.0,15.0,-1.0
30083.0,b'PARADISE VALLEY HOSPITAL',19033.897858891894,5365.720918919729,5.027027027027027,44.0,11.0,946.0,16.0,0.0,315.0,-1.0
30084.0,b'CHINLE COMPREHENSIVE HEALTH CARE FACILITY',6383.644421285715,6198.192857142857,6.142857142857143,0.0,0.0,0.0,0.0,0.0,13.0,-1.0
30085.0,b'NORTHWEST MEDICAL CENTER',34457.710003059,6848.5372300535,5.64,295.0,5574.0,5364.0,569.0,20.0,1378.0,-1.0
30087.0,b'SCOTTSDALE HEALTHCARE-SHEA MEDICAL CENTER',35811.495586340425,7730.531972526275,5.808510638297872,235.0,308.0,1196.0,30.0,12.0,1763.0,-1.0
30088.0,b'BANNER BAYWOOD MEDICAL CENTER',28528.832303874486,6584.9499294333655,5.755102040816326,114.0,18348.0,4826.0,169.0,14.0,2876.0,-1.0
30089.0,b'BANNER THUNDERBIRD MEDICAL CENTER',32830.82660063459,8474.887818337478,5.803738317757009,112.0,227.0,2001.0,335.0,39.0,1801.0,-1.0
30092.0,b'JOHN C LINCOLN DEER VALLEY HOSPITAL',40107.20775882903,8918.640748188871,6.064516129032258,126.0,568.0,82.0,0.0,0.0,838.0,-1.0
30093.0,b'BANNER DEL E WEBB MEDICAL CENTER',38444.53870415095,7629.200326991732,6.009615384615385,327.0,660.0,768.0,0.0,0.0,2155.0,-1.0
30094.0,b'ARROWHEAD HOSPITAL',25036.350966724996,7381.739823249999,5.833333333333333,76.0,53.0,183.0,0.0,0.0,593.0,-1.0
30100.0,b'CARONDELET HEART AND VASCULAR INSTITUTE',29670.85056464286,6565.066606542857,5.928571428571429,0.0,0.0,266.0,0.0,0.0,220.0,-1.0
30101.0,b'WESTERN ARIZONA REGIONAL MEDICAL CTR',64590.75318269221,7375.504267358832,5.714285714285714,0.0,218.0,1529.0,240.0,0.0,851.0,-1.0
30103.0,b'MAYO CLINIC HOSPITAL',26145.062998758713,9754.07662581792,5.702970297029703,877.0,7161.0,10106.0,46.0,0.0,1989.0,-1.0
30105.0,b'BANNER HEART HOSPITAL',45170.584804290316,8499.905344454839,6.064516129032258,0.0,0.0,42.0,0.0,0.0,640.0,-1.0
30107.0,b'ARIZONA SPINE AND JOINT HOSPITAL',32285.62619525,9990.018837225,5.25,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
30108.0,b'SURGICAL SPECIALTY HOSPITAL OF ARIZONA',24150.672576666668,8658.412595849999,4.5,146.0,0.0,0.0,0.0,0.0,0.0,-1.0
30110.0,b'WEST VALLEY HOSPITAL',26769.392178667855,7662.516798523214,5.928571428571429,18.0,31.0,156.0,0.0,0.0,587.0,-1.0
30111.0,"b'UNIVERSITY OF ARIZONA MEDICAL CTR- SOUTH CAM, THE'",9348.81985472258,4026.760723943871,3.774193548387097,112.0,2220.0,17711.0,177.0,35.0,69.0,1.0
30112.0,b'ARIZONA ORTHOPEDIC SURGICAL HOSPITAL',19245.674845999998,4173.451813,2.3333333333333335,59.0,11.0,0.0,0.0,0.0,0.0,-1.0
30113.0,b'WHITERIVER PHS INDIAN HOSPITAL',8936.962407250001,7520.8355265,6.25,0.0,0.0,0.0,0.0,0.0,19.0,-1.0
30114.0,b'ORO VALLEY HOSPITAL',25821.498153687928,5092.7415410098265,5.327586206896552,290.0,2249.0,1904.0,17.0,0.0,449.0,-1.0
30115.0,b'BANNER ESTRELLA MEDICAL CENTER',34808.11734078356,8568.610921761097,6.013698630136986,113.0,31.0,346.0,0.0,0.0,1088.0,-1.0
30117.0,b'VALLEY VIEW MEDICAL CENTER',29895.532209211106,5833.969170404444,5.583333333333333,354.0,73.0,120.0,0.0,0.0,299.0,-1.0
30118.0,b'YAVAPAI REGIONAL MEDICAL CENTER-EAST',15943.479957308822,5916.613387282647,5.5588235294117645,442.0,105.0,521.0,34.0,0.0,244.0,-1.0
30119.0,b'MERCY GILBERT MEDICAL CENTER',51367.08389931922,8792.172953114874,6.038461538461538,169.0,144.0,1239.0,0.0,0.0,1184.0,-1.0
30120.0,b'GILBERT HOSPITAL',13815.729256166664,3739.6109256916675,4.916666666666667,113.0,0.0,104.0,0.0,0.0,96.0,-1.0
30121.0,"b'MOUNTAIN VISTA MEDICAL CENTER, LP'",50912.16806888379,10160.00458217311,5.8108108108108105,109.0,50.0,666.0,76.0,0.0,735.0,-1.0
30122.0,b'BANNER GATEWAY MEDICAL CENTER',31982.023346753333,7380.2604176196655,5.833333333333333,50.0,128.0,260.0,34.0,23.0,794.0,-1.0
30123.0,b'SCOTTSDALE HEALTHCARE-THOMPSON PEAK HOSPITAL',30577.16469373226,7021.933685554839,5.451612903225806,143.0,0.0,698.0,0.0,0.0,283.0,-1.0
30126.0,b'ARIZONA REGIONAL MEDICAL CENTER',31314.538589715376,7069.972372076924,5.769230769230769,43.0,0.0,106.0,0.0,0.0,240.0,-1.0
30128.0,b'HUALAPAI MOUNTAIN MEDICAL CENTER',30740.233712105266,6262.298379421052,6.473684210526316,0.0,0.0,0.0,0.0,0.0,149.0,-1.0
30131.0,b'OASIS HOSPITAL',33160.72414,10484.34483,6.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
40001.0,b'SILOAM SPRINGS MEMORIAL HOSPITAL',15014.187220726923,4568.235899548076,5.346153846153846,95.0,74.0,241.0,0.0,0.0,192.0,-1.0
40002.0,b'JOHNSON REGIONAL MEDICAL CENTER',6952.927875603705,4474.036434795556,4.925925925925926,246.0,63.0,290.0,0.0,0.0,107.0,-1.0
40004.0,b'WASHINGTON REGIONAL MED CTR AT NORTH HILLS',26472.57826544141,7109.16242782485,5.757575757575758,356.0,62.0,4195.0,202.0,12.0,1467.0,-1.0
40007.0,b'ST VINCENT INFIRMARY MEDICAL CENTER',26196.043928531864,7525.495745523631,5.6902654867256635,537.0,634.0,12628.0,304.0,75.0,2046.0,-1.0
40010.0,b'MERCY MEDICAL CENTER',18692.3419448519,6375.884968073922,5.582278481012659,669.0,344.0,4167.0,21.0,0.0,984.0,-1.0
40011.0,"b'JOHN ED CHAMBERS MEM HOSP, INC'",4243.032138858065,4351.422251664516,5.516129032258065,68.0,26.0,68.0,0.0,0.0,387.0,-1.0
40014.0,b'WHITE COUNTY MEDICAL CENTER',19867.63759870646,6836.764262084948,5.924731182795699,632.0,19.0,1128.0,15.0,0.0,2046.0,-1.0
